id,ordered_id,dealership_id
11405,3802,74
11406,3802,142
11407,3803,46
11408,3803,29
11409,3803,15
11410,3804,27
11411,3804,115
11412,3804,103
11413,3805,35
11414,3805,111
11415,3805,127
11416,3806,61
11417,3806,36
11418,3806,60
11419,3807,126
11420,3807,45
11421,3807,5
11422,3808,7
11423,3808,89
11424,3808,16
11425,3809,63
11426,3809,83
11427,3809,61
11428,3810,53
11429,3810,91
11430,3810,85
11431,3811,32
11432,3811,122
11433,3811,83
11434,3812,112
11435,3812,22
11436,3812,32
11437,3813,61
11438,3813,1
11439,3813,81
11440,3814,42
11441,3814,49
11442,3814,23
11443,3815,145
11444,3815,72
11445,3815,116
11446,3816,29
11447,3816,43
11448,3816,31
11449,3817,102
11450,3817,86
11451,3817,44
11452,3818,7
11453,3818,144
11454,3818,118
11455,3819,92
11456,3819,78
11457,3819,97
11458,3820,92
11459,3820,27
11460,3820,97
11461,3821,59
11462,3821,93
11463,3821,116
11464,3822,36
11465,3822,53
11466,3822,100
11467,3823,36
11468,3823,65
11469,3823,20
11470,3824,138
11471,3824,132
11472,3824,142
11473,3825,126
11474,3825,83
11475,3825,62
11476,3826,85
11477,3826,139
11478,3826,70
11479,3827,37
11480,3827,54
11481,3827,43
11482,3828,42
11483,3828,62
11484,3828,136
11485,3829,140
11486,3829,74
11487,3829,127
11488,3830,21
11489,3830,78
11490,3830,61
11491,3831,11
11492,3831,50
11493,3831,78
11494,3832,129
11495,3832,94
11496,3832,70
11497,3833,20
11498,3833,106
11499,3833,125
11500,3834,104
11501,3834,25
11502,3834,30
11503,3835,111
11504,3835,16
11505,3835,72
11506,3836,32
11507,3836,136
11508,3836,146
11509,3837,120
11510,3837,32
11511,3837,8
11512,3838,146
11513,3838,142
11514,3838,128
11515,3839,132
11516,3839,63
11517,3839,130
11518,3840,3
11519,3840,61
11520,3840,7
11521,3841,6
11522,3841,35
11523,3841,136
11524,3842,30
11525,3842,123
11526,3842,120
11527,3843,74
11528,3843,99
11529,3843,69
11530,3844,44
11531,3844,122
11532,3844,60
11533,3845,44
11534,3845,143
11535,3845,117
11536,3846,20
11537,3846,25
11538,3846,26
11539,3847,87
11540,3847,25
11541,3847,33
11542,3848,82
11543,3848,9
11544,3848,104
11545,3849,136
11546,3849,116
11547,3849,40
11548,3850,23
11549,3850,79
11550,3850,43
11551,3851,110
11552,3851,66
11553,3851,12
11554,3852,107
11555,3852,48
11556,3852,71
11557,3853,78
11558,3853,29
11559,3853,62
11560,3854,11
11561,3854,84
11562,3854,67
11563,3855,126
11564,3855,75
11565,3855,63
11566,3856,5
11567,3856,91
11568,3856,15
11569,3857,78
11570,3857,21
11571,3857,127
11572,3858,127
11573,3858,50
11574,3858,108
11575,3859,124
11576,3859,54
11577,3859,6
11578,3860,92
11579,3860,46
11580,3860,27
11581,3861,92
11582,3861,126
11583,3861,67
11584,3862,51
11585,3862,58
11586,3862,32
11587,3863,20
11588,3863,1
11589,3863,61
11590,3864,88
11591,3864,47
11592,3864,63
11593,3865,64
11594,3865,102
11595,3865,94
11596,3866,140
11597,3866,81
11598,3866,32
11599,3867,76
11600,3867,52
11601,3867,82
11602,3868,140
11603,3868,61
11604,3868,82
11605,3869,129
11606,3869,139
11607,3869,1
11608,3870,140
11609,3870,19
11610,3870,64
11611,3871,35
11612,3871,107
11613,3871,48
11614,3872,83
11615,3872,95
11616,3872,48
11617,3873,22
11618,3873,39
11619,3873,77
11620,3874,35
11621,3874,34
11622,3874,138
11623,3875,143
11624,3875,18
11625,3875,80
11626,3876,47
11627,3876,124
11628,3876,5
11629,3877,92
11630,3877,87
11631,3877,74
11632,3878,54
11633,3878,93
11634,3878,128
11635,3879,92
11636,3879,54
11637,3879,67
11638,3880,8
11639,3880,107
11640,3880,103
11641,3881,2
11642,3881,31
11643,3881,106
11644,3882,53
11645,3882,61
11646,3882,80
11647,3883,31
11648,3883,100
11649,3883,108
11650,3884,47
11651,3884,128
11652,3884,71
11653,3885,20
11654,3885,57
11655,3885,14
11656,3886,95
11657,3886,74
11658,3886,59
11659,3887,45
11660,3887,44
11661,3887,1
11662,3888,2
11663,3888,52
11664,3888,60
11665,3889,56
11666,3889,119
11667,3889,120
11668,3890,9
11669,3890,55
11670,3890,57
11671,3891,70
11672,3891,129
11673,3891,74
11674,3892,51
11675,3892,114
11676,3892,24
11677,3893,40
11678,3893,3
11679,3893,146
11680,3894,112
11681,3894,79
11682,3894,11
11683,3895,141
11684,3895,100
11685,3895,123
11686,3896,116
11687,3896,2
11688,3896,105
11689,3897,38
11690,3897,63
11691,3897,125
11692,3898,79
11693,3898,140
11694,3898,116
11695,3899,130
11696,3899,97
11697,3899,115
11698,3900,42
11699,3900,21
11700,3900,126
11701,3901,53
11702,3901,119
11703,3901,58
11704,3902,22
11705,3902,122
11706,3902,118
11707,3903,121
11708,3903,37
11709,3903,6
11710,3904,108
11711,3904,54
11712,3904,68
11713,3905,75
11714,3905,145
11715,3905,82
11716,3906,112
11717,3906,100
11718,3906,119
11719,3907,36
11720,3907,1
11721,3907,90
11722,3908,125
11723,3908,76
11724,3908,70
11725,3909,55
11726,3909,49
11727,3909,87
11728,3910,84
11729,3910,129
11730,3910,111
11731,3911,142
11732,3911,125
11733,3911,19
11734,3912,64
11735,3912,101
11736,3912,145
11737,3913,106
11738,3913,67
11739,3913,59
11740,3914,106
11741,3914,96
11742,3914,48
11743,3915,125
11744,3915,100
11745,3915,91
11746,3916,116
11747,3916,146
11748,3916,13
11749,3917,135
11750,3917,17
11751,3917,101
11752,3918,141
11753,3918,35
11754,3918,93
11755,3919,107
11756,3919,24
11757,3919,69
11758,3920,85
11759,3920,139
11760,3920,46
11761,3921,133
11762,3921,33
11763,3921,91
11764,3922,117
11765,3922,59
11766,3922,23
11767,3923,12
11768,3923,22
11769,3923,67
11770,3924,49
11771,3924,35
11772,3924,103
11773,3925,34
11774,3925,84
11775,3925,20
11776,3926,13
11777,3926,34
11778,3926,74
11779,3927,70
11780,3927,95
11781,3927,106
11782,3928,106
11783,3928,82
11784,3928,116
11785,3929,33
11786,3929,5
11787,3929,68
11788,3930,4
11789,3930,34
11790,3930,62
11791,3931,4
11792,3931,116
11793,3931,91
11794,3932,141
11795,3932,35
11796,3932,48
11797,3933,35
11798,3933,144
11799,3933,59
11800,3934,8
11801,3934,70
11802,3934,74
11803,3935,146
11804,3935,121
11805,3935,48
11806,3936,113
11807,3936,37
11808,3936,124
11809,3937,9
11810,3937,78
11811,3937,30
11812,3938,138
11813,3938,86
11814,3938,100
11815,3939,29
11816,3939,119
11817,3939,15
11818,3940,6
11819,3940,97
11820,3940,39
11821,3941,85
11822,3941,35
11823,3941,88
11824,3942,102
11825,3942,16
11826,3942,144
11827,3943,36
11828,3943,97
11829,3943,92
11830,3944,87
11831,3944,118
11832,3944,22
11833,3945,84
11834,3945,43
11835,3945,41
11836,3946,109
11837,3946,132
11838,3946,116
11839,3947,60
11840,3947,44
11841,3947,99
11842,3948,121
11843,3948,91
11844,3948,66
11845,3949,75
11846,3949,52
11847,3949,76
11848,3950,120
11849,3950,38
11850,3950,141
11851,3951,133
11852,3951,99
11853,3951,91
11854,3952,32
11855,3952,138
11856,3952,68
11857,3953,22
11858,3953,126
11859,3953,68
11860,3954,146
11861,3954,24
11862,3954,75
11863,3955,128
11864,3955,119
11865,3955,27
11866,3956,89
11867,3956,12
11868,3956,66
11869,3957,112
11870,3957,136
11871,3957,25
11872,3958,39
11873,3958,51
11874,3958,84
11875,3959,23
11876,3959,12
11877,3959,73
11878,3960,143
11879,3960,37
11880,3960,51
11881,3961,23
11882,3961,26
11883,3961,74
11884,3962,22
11885,3962,72
11886,3962,90
11887,3963,57
11888,3963,118
11889,3963,11
11890,3964,77
11891,3964,128
11892,3964,134
11893,3965,40
11894,3965,2
11895,3965,104
11896,3966,123
11897,3966,132
11898,3966,33
11899,3967,28
11900,3967,54
11901,3967,61
11902,3968,93
11903,3968,95
11904,3968,44
11905,3969,16
11906,3969,125
11907,3969,4
11908,3970,43
11909,3970,14
11910,3970,46
11911,3971,117
11912,3971,47
11913,3971,7
11914,3972,84
11915,3972,142
11916,3972,70
11917,3973,145
11918,3973,98
11919,3973,132
11920,3974,91
11921,3974,77
11922,3974,139
11923,3975,40
11924,3975,110
11925,3975,100
11926,3976,45
11927,3976,100
11928,3976,105
11929,3977,44
11930,3977,70
11931,3977,24
11932,3978,122
11933,3978,101
11934,3978,122
11935,3979,17
11936,3979,75
11937,3979,8
11938,3980,87
11939,3980,113
11940,3980,3
11941,3981,80
11942,3981,95
11943,3981,91
11944,3982,68
11945,3982,133
11946,3982,17
11947,3983,97
11948,3983,20
11949,3983,16
11950,3984,109
11951,3984,136
11952,3984,14
11953,3985,24
11954,3985,105
11955,3985,123
11956,3986,45
11957,3986,137
11958,3986,142
11959,3987,135
11960,3987,122
11961,3987,140
11962,3988,79
11963,3988,29
11964,3988,39
11965,3989,90
11966,3989,68
11967,3989,62
11968,3990,110
11969,3990,20
11970,3990,43
11971,3991,11
11972,3991,78
11973,3991,82
11974,3992,83
11975,3992,46
11976,3992,142
11977,3993,97
11978,3993,146
11979,3993,96
11980,3994,93
11981,3994,57
11982,3994,84
11983,3995,51
11984,3995,67
11985,3995,69
11986,3996,110
11987,3996,143
11988,3996,104
11989,3997,59
11990,3997,120
11991,3997,97
11992,3998,54
11993,3998,144
11994,3998,104
11995,3999,1
11996,3999,64
11997,3999,19
11998,4000,117
11999,4000,114
12000,4000,68
12001,4001,7
12002,4001,25
12003,4001,83
12004,4002,146
12005,4002,83
12006,4002,43
12007,4003,62
12008,4003,73
12009,4003,35
12010,4004,117
12011,4004,108
12012,4004,80
12013,4005,113
12014,4005,1
12015,4005,42
12016,4006,119
12017,4006,10
12018,4006,86
12019,4007,71
12020,4007,65
12021,4007,43
12022,4008,40
12023,4008,121
12024,4008,120
12025,4009,51
12026,4009,40
12027,4009,138
12028,4010,116
12029,4010,126
12030,4010,92
12031,4011,58
12032,4011,71
12033,4011,102
12034,4012,107
12035,4012,127
12036,4012,122
12037,4013,80
12038,4013,22
12039,4013,40
12040,4014,44
12041,4014,74
12042,4014,74
12043,4015,89
12044,4015,145
12045,4015,110
12046,4016,82
12047,4016,55
12048,4016,96
12049,4017,15
12050,4017,85
12051,4017,63
12052,4018,21
12053,4018,120
12054,4018,122
12055,4019,46
12056,4019,92
12057,4019,70
12058,4020,33
12059,4020,36
12060,4020,28
12061,4021,97
12062,4021,29
12063,4021,142
12064,4022,68
12065,4022,129
12066,4022,63
12067,4023,77
12068,4023,104
12069,4023,117
12070,4024,12
12071,4024,121
12072,4024,42
12073,4025,71
12074,4025,28
12075,4025,26
12076,4026,85
12077,4026,92
12078,4026,30
12079,4027,33
12080,4027,43
12081,4027,3
12082,4028,57
12083,4028,24
12084,4028,68
12085,4029,26
12086,4029,119
12087,4029,12
12088,4030,107
12089,4030,6
12090,4030,59
12091,4031,44
12092,4031,29
12093,4031,136
12094,4032,123
12095,4032,2
12096,4032,104
12097,4033,120
12098,4033,18
12099,4033,45
12100,4034,6
12101,4034,120
12102,4034,76
12103,4035,34
12104,4035,19
12105,4035,114
12106,4036,72
12107,4036,144
12108,4036,120
12109,4037,55
12110,4037,86
12111,4037,135
12112,4038,80
12113,4038,72
12114,4038,89
12115,4039,20
12116,4039,60
12117,4039,134
12118,4040,84
12119,4040,19
12120,4040,98
12121,4041,93
12122,4041,121
12123,4041,3
12124,4042,20
12125,4042,92
12126,4042,143
12127,4043,103
12128,4043,95
12129,4043,13
12130,4044,71
12131,4044,56
12132,4044,52
12133,4045,71
12134,4045,14
12135,4045,6
12136,4046,46
12137,4046,119
12138,4046,52
12139,4047,14
12140,4047,121
12141,4047,135
12142,4048,31
12143,4048,133
12144,4048,73
12145,4049,33
12146,4049,115
12147,4049,52
12148,4050,136
12149,4050,116
12150,4050,102
12151,4051,48
12152,4051,116
12153,4051,34
12154,4052,47
12155,4052,81
12156,4052,93
12157,4053,38
12158,4053,12
12159,4053,72
12160,4054,130
12161,4054,89
12162,4054,46
12163,4055,94
12164,4055,68
12165,4055,140
12166,4056,109
12167,4056,71
12168,4056,41
12169,4057,52
12170,4057,88
12171,4057,26
12172,4058,32
12173,4058,103
12174,4058,25
12175,4059,91
12176,4059,125
12177,4059,13
12178,4060,41
12179,4060,138
12180,4060,9
12181,4061,143
12182,4061,75
12183,4061,88
12184,4062,58
12185,4062,119
12186,4062,94
12187,4063,105
12188,4063,98
12189,4063,90
12190,4064,11
12191,4064,72
12192,4064,126
12193,4065,77
12194,4065,135
12195,4065,6
12196,4066,119
12197,4066,93
12198,4066,78
12199,4067,40
12200,4067,99
12201,4067,112
12202,4068,58
12203,4068,88
12204,4068,6
12205,4069,102
12206,4069,71
12207,4069,66
12208,4070,72
12209,4070,9
12210,4070,22
12211,4071,81
12212,4071,100
12213,4071,23
12214,4072,22
12215,4072,109
12216,4072,57
12217,4073,118
12218,4073,35
12219,4073,45
12220,4074,39
12221,4074,137
12222,4074,29
12223,4075,104
12224,4075,133
12225,4075,99
12226,4076,102
12227,4076,37
12228,4076,144
12229,4077,90
12230,4077,142
12231,4077,34
12232,4078,14
12233,4078,48
12234,4078,93
12235,4079,97
12236,4079,76
12237,4079,13
12238,4080,118
12239,4080,142
12240,4080,116
12241,4081,142
12242,4081,91
12243,4081,77
12244,4082,39
12245,4082,96
12246,4082,107
12247,4083,114
12248,4083,83
12249,4083,69
12250,4084,109
12251,4084,145
12252,4084,86
12253,4085,35
12254,4085,98
12255,4085,143
12256,4086,30
12257,4086,78
12258,4086,89
12259,4087,8
12260,4087,118
12261,4087,47
12262,4088,13
12263,4088,82
12264,4088,66
12265,4089,63
12266,4089,50
12267,4089,29
12268,4090,34
12269,4090,45
12270,4090,7
12271,4091,48
12272,4091,86
12273,4091,13
12274,4092,12
12275,4092,126
12276,4092,56
12277,4093,3
12278,4093,33
12279,4093,56
12280,4094,15
12281,4094,84
12282,4094,6
12283,4095,112
12284,4095,62
12285,4095,66
12286,4096,33
12287,4096,52
12288,4096,10
12289,4097,84
12290,4097,141
12291,4097,8
12292,4098,114
12293,4098,22
12294,4098,130
12295,4099,60
12296,4099,82
12297,4099,2
12298,4100,86
12299,4100,62
12300,4100,40
12301,4101,82
12302,4101,19
12303,4101,138
12304,4102,36
12305,4102,64
12306,4102,98
12307,4103,36
12308,4103,121
12309,4103,12
12310,4104,21
12311,4104,93
12312,4104,99
12313,4105,6
12314,4105,1
12315,4105,141
12316,4106,44
12317,4106,126
12318,4106,54
12319,4107,20
12320,4107,37
12321,4107,1
12322,4108,125
12323,4108,67
12324,4108,145
12325,4109,10
12326,4109,20
12327,4109,22
12328,4110,96
12329,4110,50
12330,4110,84
12331,4111,98
12332,4111,46
12333,4111,143
12334,4112,48
12335,4112,95
12336,4112,56
12337,4113,88
12338,4113,138
12339,4113,13
12340,4114,143
12341,4114,62
12342,4114,127
12343,4115,28
12344,4115,68
12345,4115,7
12346,4116,104
12347,4116,63
12348,4116,138
12349,4117,59
12350,4117,35
12351,4117,33
12352,4118,139
12353,4118,117
12354,4118,50
12355,4119,46
12356,4119,53
12357,4119,83
12358,4120,107
12359,4120,76
12360,4120,129
12361,4121,51
12362,4121,52
12363,4121,137
12364,4122,126
12365,4122,136
12366,4122,71
12367,4123,43
12368,4123,25
12369,4123,66
12370,4124,66
12371,4124,14
12372,4124,142
12373,4125,35
12374,4125,80
12375,4125,24
12376,4126,117
12377,4126,41
12378,4126,54
12379,4127,41
12380,4127,17
12381,4127,3
12382,4128,23
12383,4128,123
12384,4128,100
12385,4129,20
12386,4129,130
12387,4129,85
12388,4130,18
12389,4130,133
12390,4130,73
12391,4131,101
12392,4131,48
12393,4131,65
12394,4132,9
12395,4132,72
12396,4132,51
12397,4133,41
12398,4133,11
12399,4133,87
12400,4134,58
12401,4134,6
12402,4134,24
12403,4135,46
12404,4135,108
12405,4135,55
12406,4136,127
12407,4136,49
12408,4136,54
12409,4137,77
12410,4137,104
12411,4137,21
12412,4138,129
12413,4138,106
12414,4138,132
12415,4139,24
12416,4139,27
12417,4139,20
12418,4140,124
12419,4140,60
12420,4140,77
12421,4141,3
12422,4141,69
12423,4141,39
12424,4142,17
12425,4142,17
12426,4142,121
12427,4143,7
12428,4143,102
12429,4143,115
12430,4144,70
12431,4144,93
12432,4144,59
12433,4145,139
12434,4145,117
12435,4145,131
12436,4146,7
12437,4146,10
12438,4146,62
12439,4147,2
12440,4147,72
12441,4147,143
12442,4148,134
12443,4148,124
12444,4148,37
12445,4149,93
12446,4149,39
12447,4149,37
12448,4150,139
12449,4150,96
12450,4150,4
12451,4151,24
12452,4151,79
12453,4151,144
12454,4152,104
12455,4152,82
12456,4152,85
12457,4153,94
12458,4153,110
12459,4153,95
12460,4154,86
12461,4154,67
12462,4154,136
12463,4155,66
12464,4155,2
12465,4155,142
12466,4156,10
12467,4156,141
12468,4156,142
12469,4157,104
12470,4157,135
12471,4157,143
12472,4158,127
12473,4158,87
12474,4158,56
12475,4159,35
12476,4159,7
12477,4159,6
12478,4160,106
12479,4160,138
12480,4160,119
12481,4161,29
12482,4161,28
12483,4161,15
12484,4162,123
12485,4162,23
12486,4162,83
12487,4163,60
12488,4163,123
12489,4163,66
12490,4164,132
12491,4164,127
12492,4164,84
12493,4165,34
12494,4165,91
12495,4165,72
12496,4166,31
12497,4166,29
12498,4166,90
12499,4167,73
12500,4167,114
12501,4167,97
12502,4168,14
12503,4168,64
12504,4168,14
12505,4169,105
12506,4169,50
12507,4169,135
12508,4170,27
12509,4170,94
12510,4170,142
12511,4171,141
12512,4171,69
12513,4171,52
12514,4172,35
12515,4172,46
12516,4172,97
12517,4173,22
12518,4173,13
12519,4173,139
12520,4174,33
12521,4174,7
12522,4174,63
12523,4175,1
12524,4175,145
12525,4175,136
12526,4176,133
12527,4176,96
12528,4176,13
12529,4177,100
12530,4177,106
12531,4177,10
12532,4178,44
12533,4178,43
12534,4178,92
12535,4179,88
12536,4179,56
12537,4179,56
12538,4180,32
12539,4180,110
12540,4180,32
12541,4181,37
12542,4181,92
12543,4181,139
12544,4182,141
12545,4182,131
12546,4182,106
12547,4183,30
12548,4183,58
12549,4183,88
12550,4184,52
12551,4184,77
12552,4184,95
12553,4185,39
12554,4185,115
12555,4185,49
12556,4186,145
12557,4186,41
12558,4186,105
12559,4187,105
12560,4187,55
12561,4187,97
12562,4188,20
12563,4188,84
12564,4188,83
12565,4189,79
12566,4189,38
12567,4189,146
12568,4190,144
12569,4190,16
12570,4190,68
12571,4191,35
12572,4191,35
12573,4191,86
12574,4192,32
12575,4192,116
12576,4192,35
12577,4193,136
12578,4193,20
12579,4193,44
12580,4194,65
12581,4194,36
12582,4194,29
12583,4195,47
12584,4195,1
12585,4195,80
12586,4196,60
12587,4196,37
12588,4196,80
12589,4197,95
12590,4197,96
12591,4197,6
12592,4198,42
12593,4198,101
12594,4198,79
12595,4199,76
12596,4199,89
12597,4199,117
12598,4200,14
12599,4200,137
12600,4200,11
12601,4201,4
12602,4201,16
12603,4201,135
12604,4202,91
12605,4202,43
12606,4202,31
12607,4203,2
12608,4203,11
12609,4203,92
12610,4204,8
12611,4204,1
12612,4204,98
12613,4205,25
12614,4205,25
12615,4205,89
12616,4206,60
12617,4206,137
12618,4206,82
12619,4207,115
12620,4207,122
12621,4207,76
12622,4208,101
12623,4208,26
12624,4208,47
12625,4209,56
12626,4209,100
12627,4209,119
12628,4210,41
12629,4210,111
12630,4210,65
12631,4211,34
12632,4211,69
12633,4211,96
12634,4212,100
12635,4212,81
12636,4212,47
12637,4213,138
12638,4213,109
12639,4213,48
12640,4214,61
12641,4214,65
12642,4214,24
12643,4215,117
12644,4215,82
12645,4215,101
12646,4216,95
12647,4216,140
12648,4216,23
12649,4217,53
12650,4217,126
12651,4217,74
12652,4218,87
12653,4218,121
12654,4218,125
12655,4219,7
12656,4219,110
12657,4219,12
12658,4220,5
12659,4220,4
12660,4220,122
12661,4221,100
12662,4221,104
12663,4221,60
12664,4222,33
12665,4222,85
12666,4222,1
12667,4223,105
12668,4223,111
12669,4223,59
12670,4224,37
12671,4224,28
12672,4224,54
12673,4225,109
12674,4225,47
12675,4225,114
12676,4226,33
12677,4226,86
12678,4226,94
12679,4227,36
12680,4227,142
12681,4227,124
12682,4228,76
12683,4228,62
12684,4228,109
12685,4229,99
12686,4229,42
12687,4229,53
12688,4230,47
12689,4230,111
12690,4230,56
12691,4231,19
12692,4231,103
12693,4231,13
12694,4232,117
12695,4232,60
12696,4232,101
12697,4233,33
12698,4233,2
12699,4233,2
12700,4234,21
12701,4234,13
12702,4234,133
12703,4235,17
12704,4235,6
12705,4235,46
12706,4236,97
12707,4236,107
12708,4236,41
12709,4237,30
12710,4237,88
12711,4237,139
12712,4238,106
12713,4238,86
12714,4238,82
12715,4239,82
12716,4239,62
12717,4239,95
12718,4240,69
12719,4240,48
12720,4240,100
12721,4241,43
12722,4241,74
12723,4241,40
12724,4242,101
12725,4242,73
12726,4242,91
12727,4243,138
12728,4243,90
12729,4243,128
12730,4244,75
12731,4244,121
12732,4244,9
12733,4245,4
12734,4245,87
12735,4245,87
12736,4246,57
12737,4246,135
12738,4246,43
12739,4247,37
12740,4247,114
12741,4247,72
12742,4248,103
12743,4248,26
12744,4248,130
12745,4249,71
12746,4249,94
12747,4249,38
12748,4250,134
12749,4250,52
12750,4250,86
12751,4251,47
12752,4251,81
12753,4251,101
12754,4252,128
12755,4252,70
12756,4252,48
12757,4253,48
12758,4253,144
12759,4253,31
12760,4254,6
12761,4254,146
12762,4254,26
12763,4255,41
12764,4255,63
12765,4255,87
12766,4256,86
12767,4256,35
12768,4256,30
12769,4257,23
12770,4257,68
12771,4257,2
12772,4258,99
12773,4258,115
12774,4258,103
12775,4259,32
12776,4259,87
12777,4259,140
12778,4260,47
12779,4260,63
12780,4260,24
12781,4261,29
12782,4261,48
12783,4261,135
12784,4262,9
12785,4262,6
12786,4262,71
12787,4263,19
12788,4263,10
12789,4263,42
12790,4264,14
12791,4264,74
12792,4264,58
12793,4265,3
12794,4265,37
12795,4265,121
12796,4266,87
12797,4266,75
12798,4266,121
12799,4267,39
12800,4267,104
12801,4267,48
12802,4268,103
12803,4268,75
12804,4268,100
12805,4269,80
12806,4269,139
12807,4269,1
12808,4270,56
12809,4270,2
12810,4270,126
12811,4271,46
12812,4271,32
12813,4271,73
12814,4272,29
12815,4272,109
12816,4272,112
12817,4273,45
12818,4273,67
12819,4273,19
12820,4274,69
12821,4274,13
12822,4274,131
12823,4275,33
12824,4275,126
12825,4275,118
12826,4276,1
12827,4276,55
12828,4276,108
12829,4277,105
12830,4277,58
12831,4277,2
12832,4278,111
12833,4278,93
12834,4278,109
12835,4279,3
12836,4279,80
12837,4279,136
12838,4280,144
12839,4280,141
12840,4280,36
12841,4281,7
12842,4281,57
12843,4281,116
12844,4282,135
12845,4282,26
12846,4282,120
12847,4283,136
12848,4283,118
12849,4283,126
12850,4284,35
12851,4284,104
12852,4284,8
12853,4285,29
12854,4285,67
12855,4285,74
12856,4286,10
12857,4286,95
12858,4286,79
12859,4287,127
12860,4287,88
12861,4287,14
12862,4288,50
12863,4288,66
12864,4288,42
12865,4289,140
12866,4289,73
12867,4289,12
12868,4290,21
12869,4290,143
12870,4290,61
12871,4291,7
12872,4291,122
12873,4291,112
12874,4292,49
12875,4292,10
12876,4292,125
12877,4293,91
12878,4293,82
12879,4293,35
12880,4294,58
12881,4294,86
12882,4294,49
12883,4295,74
12884,4295,108
12885,4295,62
12886,4296,88
12887,4296,33
12888,4296,6
12889,4297,103
12890,4297,59
12891,4297,112
12892,4298,137
12893,4298,145
12894,4298,75
12895,4299,122
12896,4299,126
12897,4299,108
12898,4300,24
12899,4300,141
12900,4300,52
12901,4301,94
12902,4301,39
12903,4301,137
12904,4302,141
12905,4302,136
12906,4302,107
12907,4303,44
12908,4303,21
12909,4303,24
12910,4304,14
12911,4304,3
12912,4304,89
12913,4305,58
12914,4305,87
12915,4305,96
12916,4306,29
12917,4306,4
12918,4306,83
12919,4307,69
12920,4307,9
12921,4307,13
12922,4308,82
12923,4308,38
12924,4308,87
12925,4309,8
12926,4309,40
12927,4309,53
12928,4310,129
12929,4310,96
12930,4310,17
12931,4311,45
12932,4311,107
12933,4311,85
12934,4312,60
12935,4312,119
12936,4312,118
12937,4313,133
12938,4313,125
12939,4313,104
12940,4314,139
12941,4314,141
12942,4314,40
12943,4315,68
12944,4315,66
12945,4315,39
12946,4316,127
12947,4316,86
12948,4316,74
12949,4317,75
12950,4317,104
12951,4317,37
12952,4318,9
12953,4318,63
12954,4318,8
12955,4319,114
12956,4319,65
12957,4319,99
12958,4320,8
12959,4320,117
12960,4320,95
12961,4321,79
12962,4321,66
12963,4321,87
12964,4322,4
12965,4322,109
12966,4322,69
12967,4323,146
12968,4323,17
12969,4323,118
12970,4324,16
12971,4324,97
12972,4324,15
12973,4325,65
12974,4325,86
12975,4325,142
12976,4326,43
12977,4326,31
12978,4326,133
12979,4327,25
12980,4327,112
12981,4327,34
12982,4328,85
12983,4328,94
12984,4328,134
12985,4329,15
12986,4329,57
12987,4329,103
12988,4330,93
12989,4330,141
12990,4330,51
12991,4331,29
12992,4331,96
12993,4331,18
12994,4332,108
12995,4332,118
12996,4332,58
12997,4333,8
12998,4333,77
12999,4333,140
13000,4334,109
13001,4334,24
13002,4334,105
13003,4335,135
13004,4335,19
13005,4335,32
13006,4336,60
13007,4336,146
13008,4336,131
13009,4337,106
13010,4337,60
13011,4337,58
13012,4338,72
13013,4338,57
13014,4338,140
13015,4339,32
13016,4339,34
13017,4339,61
13018,4340,128
13019,4340,130
13020,4340,115
13021,4341,54
13022,4341,103
13023,4341,143
13024,4342,35
13025,4342,91
13026,4342,83
13027,4343,77
13028,4343,136
13029,4343,24
13030,4344,12
13031,4344,23
13032,4344,21
13033,4345,115
13034,4345,59
13035,4345,77
13036,4346,14
13037,4346,26
13038,4346,146
13039,4347,134
13040,4347,24
13041,4347,14
13042,4348,77
13043,4348,102
13044,4348,107
13045,4349,42
13046,4349,137
13047,4349,43
13048,4350,142
13049,4350,117
13050,4350,27
13051,4351,56
13052,4351,46
13053,4351,9
13054,4352,46
13055,4352,98
13056,4352,95
13057,4353,5
13058,4353,80
13059,4353,119
13060,4354,43
13061,4354,96
13062,4354,118
13063,4355,68
13064,4355,72
13065,4355,20
13066,4356,92
13067,4356,33
13068,4356,109
13069,4357,7
13070,4357,145
13071,4357,31
13072,4358,140
13073,4358,130
13074,4358,83
13075,4359,85
13076,4359,111
13077,4359,8
13078,4360,143
13079,4360,71
13080,4360,88
13081,4361,118
13082,4361,74
13083,4361,33
13084,4362,7
13085,4362,9
13086,4362,63
13087,4363,75
13088,4363,57
13089,4363,58
13090,4364,132
13091,4364,75
13092,4364,54
13093,4365,51
13094,4365,97
13095,4365,98
13096,4366,34
13097,4366,27
13098,4366,47
13099,4367,88
13100,4367,142
13101,4367,6
13102,4368,65
13103,4368,21
13104,4368,60
13105,4369,11
13106,4369,85
13107,4369,126
13108,4370,67
13109,4370,104
13110,4370,27
13111,4371,47
13112,4371,13
13113,4371,44
13114,4372,33
13115,4372,146
13116,4372,115
13117,4373,131
13118,4373,49
13119,4373,108
13120,4374,142
13121,4374,127
13122,4374,88
13123,4375,119
13124,4375,144
13125,4375,23
13126,4376,53
13127,4376,24
13128,4376,57
13129,4377,82
13130,4377,115
13131,4377,43
13132,4378,6
13133,4378,63
13134,4378,51
13135,4379,35
13136,4379,14
13137,4379,110
13138,4380,66
13139,4380,123
13140,4380,10
13141,4381,131
13142,4381,54
13143,4381,75
13144,4382,21
13145,4382,14
13146,4382,141
13147,4383,30
13148,4383,101
13149,4383,133
13150,4384,53
13151,4384,62
13152,4384,17
